ID,Username,Text,Date,Retweets,Likes
1859483544612913376,Elon Musk,"Just learned tonight at Mar-a-Lago that Jeff Bezos was telling everyone that @realDonaldTrump would lose for sure, so they should sell all their Tesla and SpaceX stock 🤭",Thu Nov 21 06:26:39 +0000 2024,26344,275491
1858525226943864913,Elon Musk,@BluegrassRabbi That’s great to see!  Tesla Robovan is in development. Some other things too.,Mon Nov 18 14:58:38 +0000 2024,286,4929
1863752579504628189,Elon Musk,"Shareholders should control company votes, not judges",Tue Dec 03 01:10:16 +0000 2024,24453,203208
1861145047124845054,Elon Musk,Even though Tesla is the only company who manufactures their EVs in California!  This is insane.,Mon Nov 25 20:28:52 +0000 2024,32551,223555
1863102284919632199,Elon Musk,Tesla has the best real-world AI by far,Sun Dec 01 06:06:14 +0000 2024,4048,51962
1854546470894027165,Elon Musk,"Justice prevails.   Meanwhile, none of the many short sellers who egregiously manipulated Tesla stock for years and lied repeatedly on TV have been prosecuted. Not one.",Thu Nov 07 15:28:29 +0000 2024,24475,156693
1866172524708413895,Elon Musk,Optimus can now walk on highly variable ground using neural nets to control its electric limbs.   Join @Tesla if you want to work on interesting real-world AI systems.,Mon Dec 09 17:26:16 +0000 2024,15535,143314
1865977446622704124,Elon Musk,Demonstrate Tesla self-driving to a friend tomorrow. It feels like magic.,Mon Dec 09 04:31:06 +0000 2024,12439,84054
1863962550041207257,Elon Musk,@ajtourville @Tesla Rep. Khanna is a sensible moderate,Tue Dec 03 15:04:37 +0000 2024,106,1886
1861208380351881599,Elon Musk,"@SawyerMerritt Tesla is the only one making cars in California, so this move hurts jobs in California",Tue Nov 26 00:40:32 +0000 2024,369,4764
1856390770628145546,Elon Musk,"Congratulations Tesla Powerwall team!  These will make a big difference around the world. With a Powerwall, your home or business has guaranteed continuous power during utility blackouts or brownouts.   Add solar to your roof and/or nearby ground and you can operate off grid.",Tue Nov 12 17:37:04 +0000 2024,20552,180809
1860578026519691633,Elon Musk,@BG2Pod @Tesla @Waymo @bgurley @altcap @FredaDuan Coming soon,Sun Nov 24 06:55:44 +0000 2024,189,2634
1866772850897719802,Elon Musk,@teslaownersSV @Tesla True,Wed Dec 11 09:11:45 +0000 2024,38,440
1860461653709455417,Elon Musk,"@jeffskoll @SpaceX @Tesla Thanks Jeff 😀  Note, xAI is a generalized AI company and was not created as an offshoot of Tesla in any way whatsoever.",Sat Nov 23 23:13:18 +0000 2024,45,693
1862844901601263664,Elon Musk,@ScarantinoX @Tesla @Tesla_AI @WholeMarsBlog Glad to hear that,Sat Nov 30 13:03:29 +0000 2024,30,651
1865497141818401202,Elon Musk,"@SawyerMerritt @Tesla This is our internal image generation system. Still in beta, but it will improve fast.",Sat Dec 07 20:42:32 +0000 2024,133,2743
1861201723181933001,Elon Musk,"@HuinGuillaume We don’t really have marketing at X, SpaceX or Tesla",Tue Nov 26 00:14:04 +0000 2024,49,767
1860859229986508847,Elon Musk,"@YunTaTsai1 @ibab @xai Yeah, par for the course for many years with Tesla AI 😂",Mon Nov 25 01:33:08 +0000 2024,39,768
1860453130552361331,Elon Musk,@EvaLovesDesign @SpaceX You don’t need to credit SpaceX or Tesla,Sat Nov 23 22:39:26 +0000 2024,44,723
1849489118390276492,Elon Musk,"SpaceX &amp; Tesla continue to execute extremely well, despite being large companies",Thu Oct 24 16:32:22 +0000 2024,9112,136374
1848937304498270399,Elon Musk,Wild to think that Tesla’s mass flux is ~4 million tons of complex manufactured goods,Wed Oct 23 03:59:39 +0000 2024,3741,54139
1852366043852751129,Elon Musk,Tesla FSD is now almost entirely AI,Fri Nov 01 15:04:14 +0000 2024,2879,22779
1848807587510423812,Elon Musk,"@FutureJurvetson The last automotive factory in California (NUMMI) shut down in early 2009.   Tesla took over the derelict building, after it was stripped of anything useful, and it is now the highest production car factory in the Americas!  That was simply because I lived in California.",Tue Oct 22 19:24:12 +0000 2024,196,2057
1847679277900120174,Elon Musk,"The Plaid Speed Model S Tesla does 0 to 60 mph in 2 seconds. Crushes any million dollar sports car, despite being a 4 door sedan.",Sat Oct 19 16:40:42 +0000 2024,3707,41068
1847762338402677080,Elon Musk,@dhaval_shroff Tesla engineering talent is awesome!,Sat Oct 19 22:10:45 +0000 2024,61,1169
1853840406074589197,Elon Musk,Test drive a Tesla and see for yourself!,Tue Nov 05 16:42:50 +0000 2024,7738,91530
1852795684296012085,Elon Musk,Take a long trip in a Tesla and everything just works,Sat Nov 02 19:31:29 +0000 2024,2339,29624
1848767146685567268,Elon Musk,@ajtourville @Tesla That movie sucked,Tue Oct 22 16:43:30 +0000 2024,138,3133
1848873322098135386,Elon Musk,@SawyerMerritt @Tesla Cool,Tue Oct 22 23:45:25 +0000 2024,69,1649
1850313141571482095,Elon Musk,@tunguz He is just plain wrong. Almost the entire founding team of @SpaceX was over 30.   Over half of the founding team of Tesla was too.,Sat Oct 26 23:06:44 +0000 2024,199,4387
1847771876078330255,Elon Musk,@LinusEkenstam @MKBHD @Tesla @ChristianSelig Exactly,Sat Oct 19 22:48:39 +0000 2024,23,951
1851736075666100496,Elon Musk,"@SawyerMerritt @Tesla If he hadn’t gotten bailed out by Amazon, his company would be dead already",Wed Oct 30 21:20:58 +0000 2024,288,6939
1852357008210505744,Elon Musk,"@ajtourville @Tesla It was an interesting conversation.   Combustion rockets are the best way to get to Mars in the short to medium term.   There is perhaps some merit to a fission rocket shuttling between low Earth orbit and low Mars orbit, but chemical rockets are well-suited to getting to orbit,",Fri Nov 01 14:28:20 +0000 2024,103,1153
1852140237369094232,Elon Musk,@blueskykites @SawyerMerritt @Tesla Exactly,Fri Nov 01 00:06:58 +0000 2024,31,667
1850906070543466531,Elon Musk,"@dutch1777real @AutismCapital It’s a Tesla shirt, but refers to the Foundation books by Asimov",Mon Oct 28 14:22:50 +0000 2024,61,845
1852025387733148175,Elon Musk,@aelluswamy @cybertruck @Tesla_AI Actually Smart Summon is 🔥🔥,Thu Oct 31 16:30:36 +0000 2024,78,1872
1852413680388059418,Elon Musk,@sherkhantx @Teslaconomics @Tesla 💯 great idea!,Fri Nov 01 18:13:32 +0000 2024,32,885
1844583875521151235,Elon Musk,Ever wanted your own personal R2 unit?,Fri Oct 11 03:40:41 +0000 2024,21480,217042
1844435610590986360,Elon Musk,Tonight,Thu Oct 10 17:51:32 +0000 2024,8039,81609
1844612977967890706,Elon Musk,The future will look like the future,Fri Oct 11 05:36:19 +0000 2024,27896,352607
1843923667430060102,Elon Musk,Watch the Tesla product launch event live on 𝕏,Wed Oct 09 07:57:15 +0000 2024,8980,77047
1844548290681192896,Elon Musk,Tesla product unveil in less than an hour,Fri Oct 11 01:19:17 +0000 2024,9434,84810
1846230339070398639,Elon Musk,Tesla Semi will be available worldwide,Tue Oct 15 16:43:08 +0000 2024,8742,104364
1844549020246736932,Elon Musk,Map of the Tesla future world constructed at the @WBPictures studio,Fri Oct 11 01:22:11 +0000 2024,3694,46226
1846268033461113068,Elon Musk,@SawyerMerritt @Tesla True,Tue Oct 15 19:12:55 +0000 2024,142,4213
1844662891808731518,Elon Musk,So much green space potential in cities when vast parking lots aren’t needed,Fri Oct 11 08:54:40 +0000 2024,11299,124898
1844261277255991795,Elon Musk,"@mazemoore @CollinRugg Major cleanup needed at 60 Mins. Producers need to be fired.   They edited an interview I once did with them. My actual words were “I can do what I want at Tesla, provided that shareholders agree”.   They deleted the last four words, giving my statement the opposite meaning.",Thu Oct 10 06:18:47 +0000 2024,3032,11108
1845723787406319885,Elon Musk,@SawyerMerritt @SpaceX @Tesla True,Mon Oct 14 07:10:17 +0000 2024,88,2118
1844610721780466136,Elon Musk,@kimbal @Tesla Robots … robots everywhere,Fri Oct 11 05:27:21 +0000 2024,82,1268
1844664261458735604,Elon Musk,@Scobleizer @Tesla Thanks,Fri Oct 11 09:00:06 +0000 2024,37,1195
1844616269838049381,Elon Musk,@alx @Tesla_Optimus For sure,Fri Oct 11 05:49:24 +0000 2024,85,1397
1844496209970594079,Elon Musk,@wintonARK Tesla has economies of scale and a technology architecture that make it extremely difficult (unless I’m missing something major) for others to compete,Thu Oct 10 21:52:20 +0000 2024,275,2986
1844614647711936861,Elon Musk,@YunTaTsai1 Great work by the Tesla team!,Fri Oct 11 05:42:57 +0000 2024,73,1240
1851140594292457879,Elon Musk,@SawyerMerritt @Tesla Cool,Tue Oct 29 05:54:44 +0000 2024,22,539
1835867190362345533,Elon Musk,"Giga Texas, Tesla Headquarters https://t.co/eqbIP1ID5q",Tue Sep 17 02:23:41 +0000 2024,18690,309932
1836911713649586398,Elon Musk,Shanghai just experienced the most powerful typhoon in 75 years!  Best wishes for the resilient &amp; resourceful people of Shanghai.   I have asked our Tesla Shanghai team to help anyone in distress to the best of our ability.,Thu Sep 19 23:34:15 +0000 2024,18646,230010
1838339043337146481,Elon Musk,Your Tesla can now drive itself through complex parking lots to find you,Mon Sep 23 22:05:57 +0000 2024,25414,280261
1835124037934367098,Elon Musk,Congratulations Tesla cell team!,Sun Sep 15 01:10:40 +0000 2024,8061,148201
1841120464153854279,Elon Musk,"@ajtourville @Tesla Wow, and here I am mistakenly thinking people love talking about ASS 😂",Tue Oct 01 14:18:19 +0000 2024,39,796
1834715697802625484,Elon Musk,Nice work by Tesla Energy,Fri Sep 13 22:08:04 +0000 2024,2504,25365
1836437913137262867,Elon Musk,"Compared to diesel, Tesla Semi trucks have a lot more acceleration, uphill power and computer-controlled safety features like jackknifing protection, so both more fun and safer to drive",Wed Sep 18 16:11:32 +0000 2024,7807,73393
1839442880349544616,Elon Musk,@ajtourville @Tesla This sounds crazy. Looking into it.,Thu Sep 26 23:12:12 +0000 2024,140,4626
1838239340884803828,Elon Musk,You can summon a driverless Tesla from anywhere in the parking lot.  Rapidly approaching the ability to summon from anywhere at all.,Mon Sep 23 15:29:46 +0000 2024,5938,46534
1839832700468736027,Elon Musk,@ajtourville @Tesla Nice,Sat Sep 28 01:01:12 +0000 2024,95,3316
1836516393048748522,Elon Musk,@ajtourville @Tesla Progress,Wed Sep 18 21:23:23 +0000 2024,67,1297
1838238701886849183,Elon Musk,Competitors receive vastly more subsidies than SpaceX or Tesla.   The success of SpaceX/Tesla is in spite of competitor subsidies!  Look at how much was given away for a North American Supercharger network to compete against Tesla and it still failed.   Or the massive subsidies,Mon Sep 23 15:27:14 +0000 2024,11416,61086
1836117079289667978,Elon Musk,@TheEVuniverse You mean the video of the Tesla presentation?,Tue Sep 17 18:56:39 +0000 2024,28,772
1842750756820050337,Elon Musk,@DrKnowItAll16 @Tesla Cybertruck is special,Sun Oct 06 02:16:31 +0000 2024,60,1110
1837506412357824960,Elon Musk,"@PeterSweden7 Then the battery packs of the busses are too small.   Teslas can operate well even above the Arctic Circle.  Also, busses will not be needed when Tesla rolls out unsupervised full self-driving, as they will take people point to point for a similar cost to a bus ticket.",Sat Sep 21 14:57:22 +0000 2024,368,3961
1840602183831617821,Elon Musk,@aelluswamy @SawyerMerritt @Tesla @Tesla_AI Nice work,Mon Sep 30 03:58:52 +0000 2024,71,1738
1837639467626111162,Elon Musk,"@vkhosla Do some research before you display your utter ignorance.   SpaceX gets no subsidies and received half as much as Boeing for astronaut transport, but did 100% of the work.   As for Tesla, take a minute to read our public filings and you will see that EV incentives represent a",Sat Sep 21 23:46:05 +0000 2024,619,5863
1846407635370639868,Elon Musk,@YunTaTsai1 Great work by the Tesla team!,Wed Oct 16 04:27:39 +0000 2024,53,1034
