ID,Username,Text,Date,Retweets,Likes
1344371025094602752,houston,You don’t need to be a rocket scientist! Invest in what you know! Hit 100% gain today and I’m very proud.  I’d like to thank my one finance class in undergrad for teaching me that mutual funds are for suckers!!! #TSLA #Robinhood #SQ #AAPL #WKHS #AMZN https://t.co/jV9YsVIxww,Wed Dec 30 19:53:24 +0000 2020,0,5
1339083864057270275,Captain Hype 🦊 🇺🇦 ❤️,Who needs $TSLA big time in the next 3 days?  @langejanne @NCBirbhan @28delayslater @EvaFoxUe @TilmanWinkler @JC_finance @ICannot_Enough @ceo_plus_ch @garyblack00 https://t.co/pebOkoBVRf,Wed Dec 16 05:44:06 +0000 2020,0,5
1222633963446992897,JC,Tesla's 2019Q4 free cashflow ($1B) exceeded Wall Street's 2020 full-year free cashflow estimate ($974MM)  $TSLA,Wed Jan 29 21:33:46 +0000 2020,32,231
1336664020816809986,Yaman,"Even yesterday’s incredibly silly, blatantly unnecessary, and grossly dilutive equity secondary that shows how clueless @elonmusk and @zachkirkhorn are about basic corporate finance (Tesla badly needs an experienced CFO) won’t stop $TSLA 🚀 #NotSellingAShareBefore2T https://t.co/vwWi2fmIar",Wed Dec 09 13:28:31 +0000 2020,0,18
1303521773552508929,Ross Gerber,"Tesla started the year, 2020, at $83.67 - relax. In 2025 this will be a blip. - $tsla for long term investors.",Wed Sep 09 02:33:03 +0000 2020,52,753
1344288293039591425,＠ａｌｐｅｐｉｎｎａｚｚｏ,"""Smartest"" neurons on Earth #hedgefunds 2020 Returns😜  Losers 😝🤖🪠  #Assetmanagement #stocks #finance #quant #AI #ML #algo #macro $SPY $GS $JPM $BTCUSD $AMZN $AAPL $ZM $TSLA https://t.co/1WOnlfjwuC",Wed Dec 30 14:24:39 +0000 2020,3,1
1255592268939100162,TESLARATI,"Tesla $TSLA Q1 2020 results: Beats on revenue, Model Y sets historic profit on launch https://t.co/0Z5Ym5t4eh",Wed Apr 29 20:18:19 +0000 2020,106,999
1340030670802968576,Yahoo Finance,"$TSLA's entry in the S&amp;P 500 is “a feather in the cap for Musk and Tesla,” @Wedbush Managing Director @DivesTech says. “It’s really about profitability because that’s what it says. … It just shows how far we’ve come the last few years, especially in the EV market.” https://t.co/XCZ33uQQYP",Fri Dec 18 20:26:23 +0000 2020,7,20
1338523919544963075,Lord of Fínánce - parody,$TSLA up 4.20% on this news: https://t.co/nyVsReSbTf,Mon Dec 14 16:39:05 +0000 2020,45,894
1347609287997198337,James Stephenson,"Days it took $TSLA to increase in value by $100B: (updated)  Days | Mkt Cap | Date  6,049 | $100B | 01/22/2020 161 | $200B | 07/01/2020 19 | $300B | 07/20/2020 37 | $400B | 08/26/2020 90 | $500B | 11/24/2020 13 | $600B | 12/07/2020 28 | $700B | 01/04/2021 4 | $800B | 01/08/2021",Fri Jan 08 18:21:06 +0000 2021,49,520
1245906980603981824,"First Principle Investor, Not CFA",$TSLA Q1 Deliveries +40% yoy Raised $2B w/ only 1.5% in equity Shanghai Giga expanding at full swing  $GM Q1 Sales -7% yoy Raised $16B in debts Delayed launching of new SUV  $F Q1 Sales -13% yoy Raised $15B in debts Credit rating cut to junk Suspended dividend  Who's Q?,Fri Apr 03 02:52:26 +0000 2020,44,207
1222636749429661699,Pierre Ferragu,$TSLA - $1bn FCF and flat sequential gross margin despite ramping production in Shanghai.... what else can I say...,Wed Jan 29 21:44:51 +0000 2020,31,311
1338553202203971585,Jason,Made some custom formula google sheets that automatically pull in key metrics from Google Finance. Here's the top 15 holdings in $ARKK etf. Half the holdings have more than tripled in past year. That year to date return for $TSLA though.. https://t.co/pEW64s8WZK,Mon Dec 14 18:35:27 +0000 2020,0,6
1255592030157168640,vincent,"Tesla ( $TSLA ) Beats Estimate, Posts Surprise Profit In Q1 2020 Earnings With $1.24 EPS, $5.90B Revenue  Congrate @Elonmusk and @Tesla Team!! Well Done!!  https://t.co/zXfxKt8yxR",Wed Apr 29 20:17:22 +0000 2020,104,696
1329425663309148160,vincent,Tesla $TSLA ：  - ATH Closing：$498 (8/31/2020)  - ATH Within Trading Hours：$502 (9/1/2020)  - ATH Outside Trading Hours：$539 (9/1/2020 pre-market trading),Thu Nov 19 14:05:52 +0000 2020,9,355
1334864434284605442,Gary Black,They should make financial writers and commentators take a basic finance course before being allowed to comment of growth stock valuations. Take $TSLA. @CNBCnow talking heads keep saying it’s wildly overpriced and then naively use 2020 P/E to back up their overpriced assertion.,Fri Dec 04 14:17:36 +0000 2020,29,355
1222885578053767170,TESLARATI,"Tesla shares surge amid breakout Q4 earnings, shorts burned with $5B loss $TSLA https://t.co/HrSnnDWTKY",Thu Jan 30 14:13:36 +0000 2020,47,430
1346145541256671233,vincent,Tesla $TSLA Market Cap Spikes Above $700B (Intraday) After Stellar 2020 Production &amp; Delivery Results  https://t.co/eNy1u90Sog,Mon Jan 04 17:24:41 +0000 2021,28,318
1337124791766179845,Trader Sorab ⭐️,Today’s profit $1185 $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #Success #profit #investing #ff #coronavirus #CoronaOutbreak https://t.co/BrBo91ve8X,Thu Dec 10 19:59:27 +0000 2020,72,82
1278768062989316099,Ihor Dusaniwsky🇺🇦,Over the last calendar year $TSLA shorts are down -$20.57 billion in net-of-financing mark-to-market losses. @elonmusk,Thu Jul 02 19:10:39 +0000 2020,60,309
1224357896978231301,vincent,Tesla TSLA short sellers aka $TSLAQ suffered record losses of $5.8 billion in January 2020 alone  Short burn continue in February   🔥 🔥 🔥 🔥 🔥 🔥 🔥  TSLAQ TSLAQ TSLAQ  🔥 🔥 🔥 🔥 🔥 🔥 🔥  $TSLA #TSLAQQ  https://t.co/EJ60IeRb5F,Mon Feb 03 15:44:04 +0000 2020,29,281
1341786340115980291,Ross Gerber,Coming on yahoo finance in 2 min. Talking Tesla. Tune in for some fun. $tsla @YahooFinance,Wed Dec 23 16:42:47 +0000 2020,1,213
1245048473931710465,TESLARATI,Tesla $TSLA rises amid Wall St's adjusted first quarter delivery estimates https://t.co/u9yowbnpEi,Tue Mar 31 18:01:02 +0000 2020,17,220
1342537641191870464,Ross Gerber,Yahoo Finance: Ross - Here's why Tesla is the hottest stock of 2020 https://t.co/W5BgU3TRYW via @YouTube #MerryChristmas2020 $tsla @elonmusk #tesla,Fri Dec 25 18:28:11 +0000 2020,4,60
1220391178006409222,TESLARATI,Tesla stock holds gains despite 'Sell' and downgrade combo from Wall St. $TSLA https://t.co/1eegjXDHPJ,Thu Jan 23 17:01:45 +0000 2020,18,227
1337554866902884356,Trader Sorab ⭐️,Today’s profit $2071 $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #Success #profit #investing #ff #coronavirus #CoronaOutbreak https://t.co/lyIKbLvOtp,Sat Dec 12 00:28:25 +0000 2020,38,54
1338790814248542208,＠ａｌｐｅｐｉｎｎａｚｚｏ,BoA Survey:  🦴INVESTOR CASH LEVELS NOW DOWN TO record 4%🪠  All in the bus🐒  $SPX $SPY $FXI $BABA $ZM $NFLX $AAPL $AMZN $TSLA $FB $TLT $EEM #AssetManagement  #Finance #hedgefunds https://t.co/ogYp7K5KQN,Tue Dec 15 10:19:38 +0000 2020,0,0
1339949931059146754,Yahoo Finance,"S&amp;P Dow Jones Indices Senior Index Analyst @HSilverb on $TSLA joining the S&amp;P 500: ""It will require... about $85.2 billion in trading just for Tesla alone. And the major item here is that in order to buy something for $85 billion, you need to sell something for $85 billion."" https://t.co/VFWphzN5ly",Fri Dec 18 15:05:33 +0000 2020,8,20
1344652190821064710,JC Finance & Investing📈📊,Good morning!! 😈🤑 $TSLA https://t.co/KjCS27o6bl,Thu Dec 31 14:30:39 +0000 2020,2,16
1344267079357247488,Gary Black,"$TSLA clearly in refresh mode before we enter an event-filled January. For $TSLA to go higher after its 2020 gain of 700%, TSLA has to keep beating expectations, starting with FY’20 vols of 500K (forget Street ests of 492K), and FY’21 vol guidance of at least 800K (street 777K).",Wed Dec 30 13:00:21 +0000 2020,19,429
1336291586574069763,Gary Black,"7/ But the worst $TSLAQ mistake was in thinking $TSLA could be valued like an auto company at 7-8x EPS, even though TSLA was posting 40%+ volume growth and 50%+ EPS growth.  Basic finance dictates how multiples are derived, and no company growing vols at 40%+ is valued at 7-8x.",Tue Dec 08 12:48:35 +0000 2020,4,106
1335328150453170179,Christopher Bloomstran,"Musk hooked $SPX inclusion. To “grow into” a $650B market value, $TSLA will need to make more cars. A LOT OF THEM. To make more cars, they will need more people and plants, A LOT OF THEM. To build or to buy, that is the question. $TSLA can’t internally finance its growth so…15/",Sat Dec 05 21:00:14 +0000 2020,4,124
1336683228732796934,Gary Black,@CNBC should make their commentators take a basic finance course before being allowed to comment on growth stock valuations like $TSLA. @CNBCnow talking heads keep saying TSLA wildly overpriced and then blindly use 2020 P/E to back up their assertion. @jimcramer @davidfaber,Wed Dec 09 14:44:50 +0000 2020,12,195
1338982161941139456,＠ａｌｐｅｐｉｎｎａｚｚｏ,GS #SPAC ´s : Key driver of invertor interest in SPACs has been the sponsor shift in focus from value to growth  SPACs have low opportunity cost for investors when policy #rates are near zero🕵️‍♂️  $SPX $IWM $QQQ $AAPL $AAL $CCL $GE $TSLA $AMZN $NKLA #stocks #finance https://t.co/cSt0l1B2aY,Tue Dec 15 22:59:59 +0000 2020,0,0
1337047161448632321,Teddy,"If @RobinhoodApp can purchase and give stocks to referred users for free (it’s always $PLUG), what’s holding them back from allowing users to finance stock purchases? (i.e. “I” buy 1 share of $TSLA at $600/share, then pay Robinhood back $100/month for 6 months with interest).",Thu Dec 10 14:50:59 +0000 2020,0,2
1345130691995049985,JC Finance & Investing📈📊,"What a year for $TSLA 📈 -Remember the Covid dip? -Remeber the ""price is too high imo"" tweet? -Remember the recalls? -Remember the competition is coming -""Only profitable due to ZEV credits"" -Remember the price cuts because no demand -Remember the dilution because capital raises https://t.co/LoToxfnvfQ",Fri Jan 01 22:12:02 +0000 2021,37,337
1338614570118762496,FIYA,Top 36 momentum movers from opening price. $DQ $FSR $OPTT $TSLA $XPEV $FTFT $LYL  stocks up: 243 stocks tracked: 432 previous close: $28223.672 present: $28299.260  Index: +0.268%  #ai #ml #investment #stocks #stockpicks #stockmarket #stockstowatch #quant #finance #fintech https://t.co/m4km4Cl8ET,Mon Dec 14 22:39:18 +0000 2020,1,2
1255819451292946432,TC,"Since becoming a public company in 2010, $TSLA has a staggering cumulative cash flow from financing of +$18.45B, and that's before whatever they raise from investors in the coming days. If only there was a name for such a scheme. $TSLAQ https://t.co/UZH6U9FTWb",Thu Apr 30 11:21:03 +0000 2020,26,171
1336778172554240014,Trader Sorab ⭐️,Today’s profit $2271 $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #Success #profit #investing #ff #coronavirus #CoronaOutbreak https://t.co/IGlx9o0idu,Wed Dec 09 21:02:07 +0000 2020,37,43
1344608625688518657,EVANNEX for Tesla Community,"Yahoo Finance, The Street, and a number of Wall Street Insiders have crowned #Tesla the 'Stock of the Year' — here's why... $TSLA  https://t.co/QfAlkGJjwp",Thu Dec 31 11:37:32 +0000 2020,3,24
1344424181090418695,JC Finance & Investing📈📊,Tesla Model Y is currently only being manufactured out of one facility. By this time next year it will be manufactured out of 4 facilities. 🤯 $TSLA,Wed Dec 30 23:24:37 +0000 2020,31,642
1341054441844330497,BIG BLUE EMPIRE,$VMAR CLOSING IN ON ALL TIME HIGH ALMOST HIT $17 WE MAY SEE $20 PLUS ONCE YOUTUBE GETS AHOLD OF THIS YOUTUBERS PROVIDE GREAT RESEARCH $NIO $WKHS $TSLA $AYRO $LI $BLNK $SBE DOMINATE STOCK VIDEOS FOLLOW ⏬ @paulspicks2020 @TheStockWatch2 @Rex_Finance @jt_wealth   @zipcharlie @WSJ https://t.co/41r1PVIYxo,Mon Dec 21 16:14:29 +0000 2020,0,3
1344708817188171776,adrFinance,"Jeff Bezos is a brilliant man, huge respect for him. But this dude Elon is out of this world. Probably an alien or something. Get that no.1 spot Elon. 200 billion here we come @elonmusk @tesla $tsla",Thu Dec 31 18:15:40 +0000 2020,0,31
1341347233774653440,Gary Black,"2/ Economic costs of owning FSD are $10k upfront, less FSD residual when you sell your car, w/normal $TSLA ownership period and financing rate. If we assume 4yr ownership, 50% FSD residual, and 6% finance rate, economic costs of owning FSD are ~ $140/mo. A $149/mo MRR is doable.",Tue Dec 22 11:37:56 +0000 2020,2,104
1334608461796093953,Trader Sorab ⭐️,Today’s profit $242 $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #Success #profit #investing #ff #coronavirus #CoronaOutbreak https://t.co/cSVw2eBgND,Thu Dec 03 21:20:27 +0000 2020,36,36
1222933901380812800,CNN,"Tesla posted its first annual profit, easily topping Wall Street's forecasts in the final three months of 2019 https://t.co/buynM58zcj",Thu Jan 30 17:25:37 +0000 2020,44,203
1222658442638307328,CNN,"Tesla posted its first annual profit, easily topping Wall Street's forecasts in the final three months of 2019 https://t.co/j7gKwSusfV",Wed Jan 29 23:11:03 +0000 2020,35,151
1334295227117539328,Wallstreet Weekend,Ask the magic 8ball 🎱 #bitcoin #StockMarket #finance #Memes #stonks $PLTR #TSLA #BTC https://t.co/AeugqswDft,Thu Dec 03 00:35:46 +0000 2020,0,2
1333838227346755584,RexFinance (Ben Briggs),NEW TESLA ( $TSLA ) BUYOUT RUMOR! $CLSK Stock Update..  https://t.co/z7m5NNC9Zt,Tue Dec 01 18:19:49 +0000 2020,0,9
1344673828845346818,Tyler,"All my finance professors taught me in college was NOT to invest in $TSLA or convert to Bitcoin. Lesson learned - Never listen to educators about the real world, ever. They cant stand the unpredictability and chaos of the real world, and forging new futures",Thu Dec 31 15:56:38 +0000 2020,0,4
1339008614577606657,Gary Black,"3/ I continue to believe we will get a brief 10-20% pull back following inclusion. Positive $TSLA catalysts for Jan 2021 are numerous:  FSD release, 4Q volumes, MIC Y start, CyTruck relaunch, Biden inaugural speech, 4Q earnings, and FY’21 vol guide. My 6-12 month PT remains $830.",Wed Dec 16 00:45:05 +0000 2020,8,233
1222634093868961800,TC,"Versus same quarter a year ago, this amazing hyper growth company just reported:  1% revenue growth 4% less total gross profit 25% less GAAP net income  While delivering 21K more units.   Got it.  $TSLAQ",Wed Jan 29 21:34:18 +0000 2020,69,450
1338985151536259079,Eric Schleien ⚡️,"#129: Discussing modern value investing/how modern GAAP accounting is not always appropriate for valuation w/ Rafael Resendes, Co-founder of @AppliedFinance   We discuss $AMZN, $AAPL, $INTC, $XOM, and $TSLA.  #valueinvesting #investing #finance  https://t.co/LnCbabkOQn",Tue Dec 15 23:11:51 +0000 2020,4,5
1344653576778477569,JC Finance & Investing📈📊,Tesla $TSLA Initiated by Masterlink Securities with Buy Rating &amp; $750 Price Target,Thu Dec 31 14:36:09 +0000 2020,6,44
1346051408714485763,*Walter Bloomberg,$TSLA SHARES UP 2.9% PREMARKET AFTER CO BEAT STREET ESTIMATES FOR 2020 VEHICLE DELIVERIES,Mon Jan 04 11:10:38 +0000 2021,22,207
1286032782007967744,Christian Fromhertz 🇺🇸,"$TSLA  *TESLA 2Q EPS 50C VS. LOSS/SHR $2.310 Y/Y *TESLA 2Q FREE CASH FLOW $418M, EST. LOSS $617.9M *TESLA SAYS SEMI DELIVERIES TO BEGIN IN 2021 *TESLA: SHANGHAI FACTORY FIRST DELIVERIES EXPECTED IN 2021",Wed Jul 22 20:18:03 +0000 2020,81,176
1344640597592780800,Tradenet Academy,"A Tumultuous 2020 | Sky-High Stock Market Valuations Into 2021: https://t.co/ifPOvn4HiP  $ENPH, $CELH, $TSLA, $RLH, $AAPL, $TPCO &amp; more...  #News #Headlines #Stocks #StockMarket #Equities #Finance #Investing #Trading #DayTrading #NYSE #NASDAQ #WallStreet https://t.co/iwBGKqy0C8",Thu Dec 31 13:44:35 +0000 2020,0,1
1341017617906200576,Tradenet Academy,"Faster-Spreading Strain | $900 Billion Relief Package Deal: https://t.co/AhCp4JTPu4  $NKE, $TSLA, $MNR, $AAPL, $WFC, $QEP, $JPM &amp; more...  #News #Headlines #Stocks #StockMarket #Equities #Finance #Investing #Trading #DayTrading #NYSE #NASDAQ #WallStreet https://t.co/lx9GLNTjm5",Mon Dec 21 13:48:09 +0000 2020,0,2
1336886258023288838,Stocktwits India 🇮🇳,Did you know Indian retail investors are buying US Tech Stocks? Data from @WebullGlobal  * @Vested_finance customers hold $2.5M of $TSLA shares (up 320%) * @getStockal customers hold $10M of $TSLA shares (up 400%) * Other favorites include $AAPL $FB $AMZN  https://t.co/cvcRKA0VZQ,Thu Dec 10 04:11:36 +0000 2020,2,15
1339927207070851073,Tradenet Academy,"Biden Calls Cybersecurity ""A Top Priority"" | Fresh US-China Tensions: https://t.co/VafuaZ6PMB  $BEAT, $SCHL, $SCS, $TSLA, $X, $BB, $WGO, $FDX &amp; more...  #News #Headlines #Stocks #StockMarket #Equities #Finance #Investing #Trading #DayTrading #NYSE #NASDAQ #WallStreet https://t.co/UbQMWaxVkw",Fri Dec 18 13:35:15 +0000 2020,1,3
1338612897702883334,＠ａｌｐｅｐｉｎｎａｚｚｏ,"Huachuang Sec: ""China ’s central bank is likely to inject cash into the financial system Tuesday, helping lenders with their year-end liquidity needs""🇨🇳  $FXI $BABA $XLF $JPM $GS $HSBC $MS $AMZN $TSLA $SPX $SPY $TSLA #bonds #stocks #Finance   https://t.co/08ddxq4BuN https://t.co/sTbWyPipbf",Mon Dec 14 22:32:39 +0000 2020,1,1
1336267233392095233,Motorhead,@elonmusk is a total idiot when it comes to finance. Once in a lifetime market cap of $608bn for $TSLA ahead of a tough year in 2021 &amp; he only dilutes by 0.8%.  $TSLAQ,Tue Dec 08 11:11:49 +0000 2020,1,17
1336417647655792643,Trader Sorab ⭐️,Today’s profit $842 $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #Success #profit #investing #ff #coronavirus #CoronaOutbreak https://t.co/bImMQGwkr8,Tue Dec 08 21:09:31 +0000 2020,0,2
1340648662775590916,The Finance Ghost,"$TSLA investors will make money until suddenly they don't. I don't know when it will happen, but I remain confident that this thing will disappoint. $ZM $ABNB $DASH same Whatsapp group.",Sun Dec 20 13:22:03 +0000 2020,2,9
1341419858374717440,Frank Reynolds (The Warthog),Just 20 more points and everyone can afford one share of $TSLA with the stimmy going out next week,Tue Dec 22 16:26:31 +0000 2020,0,5
1339239331379208192,Anil VA,"$TSLA December 15, 2020 10:25 PM ET (BZ Newswire) -- Analyst Color Tesla Inc (NASDAQ:TSLA) stock could plummet to $60 levels, GLJ Research's Gordon Johnson told Yahoo Finance in an interview Tuesday. What Happened: Johnson placed the fair value for Tesla at around $60 to $80. “",Wed Dec 16 16:01:53 +0000 2020,0,1
1344701485637132289,JC Finance & Investing📈📊,I was a few friends that are still waiting for Tesla to dip when it was around $400........pre-stock split 🤷🏻‍♂️ $TSLA,Thu Dec 31 17:46:32 +0000 2020,3,85
1337124080621924357,Howard Hubler,"Same 14 contracts one day later.   -$10K to +$4.3K in 24 hours   Anyone can learn finance, the hardest part is applied discipline.   $TSLA bull credit spreads $595/$590 12/11 expiration https://t.co/3RRlNuJYAH",Thu Dec 10 19:56:38 +0000 2020,0,2
1336628304938496000,Yaman,"Elon’s lack of understanding of basic corporate finance principles has cost $TSLA investors dearly over the years, as shares outstanding have doubled: https://t.co/trC215eJgY",Wed Dec 09 11:06:35 +0000 2020,0,5
1332407561228853250,Trader Sorab ⭐️,Today’s profit $561 $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #Success #profit #investing #ff #coronavirus #CoronaOutbreak https://t.co/dnOay8dfjr,Fri Nov 27 19:34:52 +0000 2020,41,78
1339022595220516866,FIYA,TOP 36 HUNTER #AI PREDICTIONS  Watch closely for Momentum  Do your DD. $XPEV $F $PLTR $BE $PLUG $BLNK $TSLA $M $SPWR $SUNW $NIO $APPL $QS $LAZR $RIOT $DIS $LI  #ai #ml #investment #stocks #stockpicks #stockmarket #stockstowatch #quant #finance #fintech https://t.co/RGxxE3jkS8,Wed Dec 16 01:40:39 +0000 2020,0,1
1338482665087971329,Tradenet Academy,"The Deployment Of US Vaccines | Lawmakers To Unveil $908 Billion Relief: https://t.co/LregJPCRmu  $SPCE, $ALXN, $AIV, $TSLA, $NIO, $PSA, $EA &amp; more...  #News #Headlines #Stocks #StockMarket #Equities #Finance #Investing #Trading #DayTrading #NYSE #NASDAQ #WallStreet https://t.co/fazQ7mCtpm",Mon Dec 14 13:55:09 +0000 2020,0,1
1337805984882774017,Mercutos,"Want to know why $SIRC is up 70%, IHUB group owns 31% of float.  Resources below and also this new video link https://t.co/WqYhLquK9o Do your DD and get ready.   $TSLA $BLNK $SPWR #OTC #stocks #investing #trading #money #finance #investor #solar #SmallCaps #NASDAQ",Sat Dec 12 17:06:16 +0000 2020,0,3
1333518732220567558,Trader Sorab ⭐️,"Today’s loss $442, broke my green streak :( $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #Success #profit #investing #ff #coronavirus #CoronaOutbreak https://t.co/2g1rWKe4aN",Mon Nov 30 21:10:15 +0000 2020,0,39
1340682746641956864,"Nikki Dunn, CFP®","Two companies everyone will probably be shorting soon : $DASH and $TSLA ... even tho most TSLA shorts failed, they’ll try again.",Sun Dec 20 15:37:30 +0000 2020,1,5
1340040110696493061,Sawyer Merritt,I saw $TSLA hit $695 AH for a flash second. Not sure why yahoo finance is showing that as the closing price. It will probs correct soon.,Fri Dec 18 21:03:53 +0000 2020,4,173
1344478376652804098,JC Finance & Investing📈📊,"Tesla has won electric vehicles. Performance, design/looks, efficiency, cost the list goes on. Now its a matter of FSD and energy storage/generation. A race that Tesla will likely win as well. $TSLA",Thu Dec 31 02:59:58 +0000 2020,0,22
1336142981422673921,Stocktwits India 🇮🇳,Tired of $TSLA tweets? Today is not your lucky day. @elonmusk and many retail investors △ 7% as it nears S&amp;P 500 inclusion.  Check out our Daily Rip to see what else is moving.  Friendly reminder to all - Indians can buy US stocks from @upstox @_groww @Vested_finance @hdfcsec,Tue Dec 08 02:58:05 +0000 2020,0,3
1342862793918308352,The Finance Ghost,"Interested in global content like Tesla, BlackBerry or Airbnb? That's also in one place now:  $TSLA $BB $ABNB  https://t.co/55Po3qSGL2",Sat Dec 26 16:00:13 +0000 2020,1,4
1344361881729949696,David Moadel,3 Pre-Deal SPAC Stocks That Could Fly in 2021 https://t.co/qkI2IoGwe6 $PSTH $IPOF $SNPR #spac #spacs #ipo #ipos $NIO $SPY $QQQ $DJIA $DIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMD #economy,Wed Dec 30 19:17:04 +0000 2020,0,1
1222654516056797184,CNN Business,"Tesla posted its first annual profit, easily topping Wall Street's forecasts in the final three months of 2019 https://t.co/CmbFrM7Z7l",Wed Jan 29 22:55:27 +0000 2020,78,324
1337302603051495424,Nenad Markovic,Nio plans stock sale worth US$3.12 billion as Chinese electric carmakers boost capital to challenge Tesla | South China Morning Post  $NIO $TSLA https://t.co/BaQL43qoWI,Fri Dec 11 07:46:01 +0000 2020,5,15
1338757466679554049,＠ａｌｐｅｐｉｎｎａｚｚｏ,"Anothr FOMC meeting anothr ""hope"" that #FED ll increased bond buying or extending Treasury maturities🐒  What if not (again)? Well, fiscal stimulus reload (again)  https://t.co/U8oDtk1aZ5  $SPX $SPY $FXI $EURUSD $XAUUSD $AAPL $AMZN $TSLA $FB $TLT $EEM #AssetManagement  #Finance https://t.co/aQb8nMMbGR",Tue Dec 15 08:07:07 +0000 2020,1,0
1344664484510621706,Guerrilla Finance,"Guerrilla Finance,  Did you make more than us?  All we do is #RobinHood trade (#RobinhoodTraders)  $TSLA, $RIOT and $SLV were big winner for us.  $SSPK, $GMBL, and $GRNQ are currently printing money for us.  Reply with your yearly gains or losses if you’re brave enough https://t.co/2IpOrFuo8n",Thu Dec 31 15:19:30 +0000 2020,0,3
1344758991906336779,JC Finance & Investing📈📊,"$TSLA closes at $705.67 or $3,528.35 Pre-Stock split 💪",Thu Dec 31 21:35:02 +0000 2020,3,36
1334586829085921280,David P. Ellis,"From Yahoo Finance. Disappointing PTJ didn't mention #BTC here, in response to his own comment about the absurdity of $TSLA's valuation right now.  Had to be an intentional omission given his comments about #BTC elsewhere. Makes you wonder why. https://t.co/xhBJplkzlM https://t.co/OYokmpDXuj",Thu Dec 03 19:54:30 +0000 2020,0,2
